20120726 1866391.300000 -0.389349 2.317630 391.316993
20120725 1866391.300000 -0.390367 2.282600 386.897881
20120724 1866391.300000 -0.392405 2.212541 378.059656
20120723 1866391.300000 -0.393977 2.158473 371.238757
20120722 1866391.300000 -0.394344 2.145845 369.645667
20120721 1866391.300000 -0.389904 2.298549 388.909903
20120720 1866391.300000 -0.393219 2.184518 374.524367
20120719 1866391.300000 -0.389655 2.307117 389.990818
20120718 1866391.300000 -0.387212 2.391111 400.586965
20120717 1866391.300000 -0.390367 2.282604 386.898323
20120716 1751454.530000 -0.387746 2.372757 398.271547
20120715 1751454.530000 -0.397282 2.044795 356.897774
20120714 1751454.530000 -0.398139 2.015339 353.181815
20120713 1751454.530000 -0.396804 2.061253 358.974020
20120712 1751454.530000 -0.395726 2.098308 363.648754
20120711 1751454.530000 -0.402394 1.868974 334.717393
20120710 1751454.530000 -0.401853 1.887601 337.067239
20120709 1751454.530000 -0.403789 1.821008 328.666186
20120708 1751454.530000 -0.406204 1.737945 318.187473
20120707 1751454.530000 -0.406605 1.724167 316.449341
20120706 1751454.530000 -0.407842 1.681627 311.082839
20120705 1751454.530000 -0.407604 1.689799 312.113663
20120704 1751454.530000 -0.409340 1.630111 304.583795
20120703 1726566.550000 -0.408984 1.642356 306.128570
20120702 1726566.550000 -0.405570 1.759764 320.940108
20120701 1726566.550000 -0.407012 1.710156 314.681772
20120630 1726566.550000 -0.406341 1.733258 317.596214
20120629 1726566.550000 -0.406781 1.718115 315.685896
20120628 1726566.550000 -0.407267 1.701408 313.578287
20120627 1726566.550000 -0.406814 1.716979 315.542586
20120626 1726566.550000 -0.409319 1.630833 304.674932
20120625 1726566.550000 -0.410582 1.587408 299.196679
20120624 1726566.550000 -0.410084 1.604523 301.355878
20120623 1726566.550000 -0.409220 1.634241 305.104861
20120622 1726566.550000 -0.407906 1.679419 310.804289
20120621 1726566.550000 -0.406450 1.729505 317.122815
20120620 1726566.550000 -0.406561 1.725688 316.641294
20120619 1583177.840000 -0.401966 1.883725 336.578252
20120618 1583177.840000 -0.404232 1.805767 326.743486
20120617 1583177.840000 -0.405987 1.745408 319.129070
20120616 1583177.840000 -0.403151 1.842941 331.433207
20120615 1583177.840000 -0.401951 1.884237 336.642851
20120614 1583177.840000 -0.408506 1.658803 308.203405
20120613 1583177.840000 -0.408807 1.648437 306.895785
20120612 1583177.840000 -0.411556 1.553882 294.967263
20120611 1583177.840000 -0.413061 1.502130 288.438537
20120610 1583177.840000 -0.414339 1.458183 282.894434
20120609 1583177.840000 -0.413238 1.496043 287.670636
20120608 1583177.840000 -0.412361 1.526201 291.475239
20120607 1583177.840000 -0.412866 1.508857 289.287188
20120606 1591074.960000 -0.414764 1.443572 281.051255
20120605 1591074.960000 -0.415003 1.435354 280.014498
20120604 1591074.960000 -0.417082 1.363847 270.993673
20120603 1591074.960000 -0.417809 1.338827 267.837265
20120602 1591074.960000 -0.417285 1.356858 270.111911
20120601 1591074.960000 -0.416977 1.367472 271.450883
20120531 1591074.960000 -0.418108 1.328558 266.541837
20120530 1591074.960000 -0.418647 1.310022 264.203431
20120529 1591074.960000 -0.418468 1.316174 264.979444
20120528 1591074.960000 -0.418637 1.310351 264.244901
20120527 1591074.960000 -0.418600 1.311650 264.408709
20120526 1591074.960000 -0.419027 1.296972 262.557060
20120525 1591074.960000 -0.418522 1.314320 264.745655
20120524 1591074.960000 -0.418838 1.303464 263.376099
20120523 1733207.510000 -0.423627 1.138762 242.598256
20120522 1733207.510000 -0.424076 1.123322 240.650525
20120521 1733207.510000 -0.424065 1.123700 240.698112
20120520 1733207.510000 -0.424172 1.120022 240.234140
20120519 1733207.510000 -0.424068 1.123598 240.685263
20120518 1733207.510000 -0.423865 1.130580 241.566096
20120517 1733207.510000 -0.424064 1.123711 240.699539
20120516 1733207.510000 -0.424186 1.119524 240.171325
20120515 1733207.510000 -0.424775 1.099268 237.615910
20120514 1733207.510000 -0.425094 1.088306 236.233035
20120513 1733207.510000 -0.425927 1.059645 232.617385
20120512 1733207.510000 -0.425749 1.065767 233.389720
20120511 1733207.510000 -0.425598 1.070977 234.046895
20120510 1733207.510000 -0.426804 1.029483 228.812338
20120509 1733207.510000 -0.424680 1.102549 238.029916
20120508 1508589.670000 -0.416364 1.388542 274.109007
20120507 1508589.670000 -0.416237 1.392898 274.658463
20120506 1508589.670000 -0.416365 1.388516 274.105726
