Each row contains some info about the single block at height blockNumber:
- Time when the block was created (UTC)
- Decimal target
- Difficulty
- The average number of hashes it takes to solve a block at this difficulty

Each row also contains stats that apply to the set of blocks between blockNumber and the previous blockNumber:
- Average interval between blocks.
- Average target over these blocks. This is only different from the block target when
a retarget occurred in this section. (I'm not totally sure I'm doing this correctly.)
- The estimated number of network-wide hashes per second during
this time, calculated from the average interval and average target.

blockNumber,time,target,avgTargetSinceLast,difficulty,hashesToWin,avgIntervalSinceLast,netHashPerSecond
START DATA
125136,1305832300,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,311,3371289871177
125154,1305840369,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,438,2393769748712
125172,1305848057,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,428,2449698948448
125190,1305853065,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,287,3653209581658
125208,1305858098,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,282,3717982801191
125226,1305868354,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,556,1885739478302
125244,1305872138,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,219,4787539497425
125262,1305877569,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,294,3566228401143
125280,1305887015,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,486,2157348045135
125298,1305894477,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,416,2520363341192
125316,1305901825,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,432,2427016550777
125334,1305910217,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,452,2319626437911
125352,1305916191,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,349,3004215329329
125370,1305920767,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,238,4405340966118
125388,1305930347,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,556,1885739478302
125406,1305939012,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,462,2269418073454
125424,1305947926,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,458,2289238318637
125442,1305953056,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,300,3494903833120
125460,1305959642,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,373,2810914611088
125478,1305968009,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,407,2576096191489
125496,1305974486,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,373,2810914611088
125514,1305981484,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,398,2634349622954
125532,1305990937,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,552,1899404257130
125550,1305998390,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,420,2496359880800
125568,1306004516,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,342,3065705116772
125586,1306008722,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,233,4499876179983
125604,1306017822,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,470,2230789680715
125622,1306023948,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,322,3256121583652
125640,1306027520,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,209,5016608372899
125658,1306033090,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,318,3297079087849
125676,1306038272,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,303,3460300824871
125694,1306044614,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,295,3554139491308
125712,1306049207,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,237,4423928902683
125730,1306055776,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,364,2880415247077
125748,1306061624,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,333,3148562011820
125766,1306066727,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,290,3615417758400
125784,1306073135,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,340,3083738676282
125802,1306081781,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,503,2084435685757
125820,1306089770,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,466,2249938089991
125838,1306095851,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,352,2978611221409
125856,1306100875,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,265,3956494905419
125874,1306109499,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,484,2166262706479
125892,1306115114,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,320,3276472343550
125910,1306121140,110438984653392107399822606842181601255647711092336854093004800,110438984653392107399822606842181601255647711092336854093004800,244112.48,1048471149936089,352,2978611221409
